Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Arkansas State ,18,40.8,24.4,57.2,.427,6.3,19.7,.319,14.9,21.4,.697,12.9,20.1,10.6,23.9,34.5,10.3,5.8,2.7,70.1
Sacramento State,20,40.5,23.8,51.2,.463,5.8,17.1,.336,16.9,23.6,.712,11.2,18.9,9.6,20.3,29.9,13.2,4.8,2.5,70.1
Dartmouth,14,40.4,22.5,48.4,.465,6.9,18.7,.366,18.2,23.6,.770,13.4,20.1,8.0,24.7,32.7,12.6,5.4,4.3,70.1
Texas Southern,18,41.1,25.6,59.6,.430,6.7,19.4,.343,12.2,17.4,.700,11.1,21.5,9.9,22.2,32.1,13.2,6.3,3.3,70.1
Kansas State,18,40.8,22.8,55.4,.411,5.2,16.8,.307,19.3,26.8,.718,11.2,18.3,11.3,22.5,33.8,12.1,6.5,3.9,70.0
Winthrop,16,40.9,24.1,51.4,.468,6.1,17.9,.341,15.7,22.6,.693,13.6,18.4,8.9,24.4,33.3,11.4,5.5,4.5,69.9
South Dakota,14,40.0,23.6,53.1,.444,7.1,18.9,.374,15.6,20.9,.747,10.4,17.4,8.1,22.1,30.2,11.6,5.9,3.5,69.9
Drake,18,40.0,23.9,52.0,.459,7.0,19.8,.354,15.1,20.9,.719,10.2,19.4,8.3,21.9,30.2,12.0,7.6,3.6,69.8
Detroit,16,40.6,22.2,51.5,.432,6.4,17.9,.355,18.9,25.4,.742,13.7,19.8,8.7,24.6,33.3,15.1,5.9,3.4,69.8
Cal State Bakersfield,16,40.0,23.2,52.7,.440,5.8,18.7,.311,17.5,24.9,.704,11.7,19.2,9.5,22.8,32.3,12.9,6.1,4.2,69.7
High Point,16,40.3,25.4,54.4,.466,6.6,19.6,.335,12.4,16.4,.753,12.4,17.0,9.9,21.2,31.2,13.4,5.5,2.4,69.7
Penn State,18,40.3,21.6,52.2,.413,6.8,19.4,.349,19.8,26.6,.743,11.2,18.4,10.2,24.4,34.6,12.2,5.6,4.4,69.7
Minnesota,18,41.1,22.9,53.2,.431,6.8,18.4,.372,17.0,23.2,.734,10.8,17.6,10.3,21.2,31.5,12.8,6.9,4.3,69.6
Alabama State,18,41.1,24.8,55.8,.444,5.3,16.8,.318,14.7,21.6,.679,14.8,20.9,11.9,25.3,37.2,11.7,5.7,3.6,69.6
Montana State,20,40.2,24.9,52.8,.471,7.3,19.9,.368,12.4,17.2,.722,12.3,19.1,8.6,24.1,32.6,12.6,5.5,2.6,69.5
Marshall,16,40.0,24.8,53.8,.460,6.1,17.9,.341,13.9,22.4,.620,12.8,18.4,10.9,25.2,36.1,14.5,6.9,3.8,69.5
Nevada,18,41.7,23.7,57.7,.410,6.3,20.6,.308,15.7,20.8,.752,9.9,16.6,11.4,24.5,35.9,13.8,4.3,3.8,69.3
Idaho State,20,40.5,23.9,54.5,.439,8.3,22.6,.370,13.2,19.2,.685,11.5,19.8,10.8,20.7,31.4,12.6,5.0,3.6,69.3
UAB,16,40.3,24.9,58.8,.424,6.4,18.9,.341,12.9,19.6,.661,11.9,19.5,11.4,24.9,36.2,13.1,6.4,3.8,69.2
Florida International,16,40.0,24.4,55.1,.443,5.2,16.2,.319,15.2,22.1,.689,13.2,17.0,11.4,23.2,34.6,13.6,6.5,3.6,69.2
Northern Iowa,18,40.3,23.7,51.6,.459,6.5,17.9,.363,15.3,20.6,.744,10.9,18.7,7.6,23.6,31.2,10.9,5.1,2.9,69.2
Appalachian State,16,40.3,24.1,51.9,.465,5.9,15.6,.382,14.9,22.2,.673,13.2,20.9,8.2,24.8,33.1,12.8,5.5,4.1,69.1
Coastal Carolina,16,40.3,22.6,55.2,.410,8.1,23.9,.338,15.8,22.2,.708,12.6,19.2,10.4,22.8,33.1,12.1,6.8,4.1,69.1
Georgetown,18,40.6,22.4,52.2,.429,6.2,17.6,.354,18.1,25.8,.700,10.6,20.2,9.8,22.6,32.4,12.8,5.4,2.7,69.1
Colorado State,18,40.0,23.4,52.9,.443,7.5,20.2,.372,14.7,20.3,.723,10.3,20.8,8.8,23.5,32.3,13.3,4.5,3.9,69.1
Rhode Island,16,40.3,23.7,55.7,.425,4.4,15.7,.283,17.2,25.2,.682,10.6,20.1,11.9,22.4,34.4,10.9,6.6,4.6,69.0
Washington State,18,40.6,23.2,50.4,.460,6.2,16.8,.368,16.5,23.6,.700,10.3,17.4,8.5,25.6,34.1,12.5,5.6,3.1,69.0
UMBC,16,40.6,21.4,49.0,.436,6.2,16.8,.368,20.1,27.3,.735,15.8,19.7,9.7,25.3,35.0,12.2,7.1,2.5,69.0
St. Francis (NY),16,40.6,24.0,56.8,.423,5.4,15.3,.355,15.6,21.9,.709,11.0,17.7,10.1,21.2,31.3,11.3,6.2,3.2,69.0
Creighton,18,40.0,24.4,56.2,.435,6.8,19.1,.355,13.3,19.1,.695,9.5,17.9,9.8,22.1,31.9,12.6,5.1,2.7,68.9
Lehigh,18,41.1,25.3,58.2,.435,6.8,18.7,.362,11.5,16.7,.688,10.3,16.7,10.3,24.1,34.3,15.8,5.8,3.6,68.9
Hampton,17,41.2,21.6,57.6,.374,5.8,18.2,.320,19.9,30.5,.654,16.7,24.7,13.9,24.3,38.2,9.1,5.9,3.8,68.9
Air Force,18,40.6,22.9,52.1,.440,7.0,20.7,.339,16.0,22.6,.708,11.2,16.9,9.6,24.2,33.8,12.7,6.7,4.6,68.9
Manhattan,20,40.8,22.3,56.0,.398,5.1,15.3,.332,19.1,27.1,.707,16.5,23.6,12.5,24.1,36.6,11.2,6.5,4.5,68.8
North Carolina,18,40.3,24.1,55.9,.431,5.7,18.2,.312,14.9,23.1,.647,12.4,19.5,10.3,22.3,32.6,10.9,5.9,4.5,68.8
Jacksonville State,16,40.0,23.8,48.9,.487,4.9,12.7,.389,16.2,23.5,.691,12.9,20.0,9.7,23.4,33.1,12.8,5.6,3.2,68.8
Western Kentucky,18,40.8,22.8,54.1,.421,5.6,16.8,.333,17.4,23.6,.738,12.0,18.8,9.1,24.2,33.3,10.0,6.1,4.2,68.8
Maryland,18,40.8,23.3,54.4,.428,5.8,17.6,.331,16.3,24.8,.655,11.9,17.8,9.4,24.3,33.8,11.8,5.6,4.1,68.7
Howard,16,40.6,21.3,51.8,.411,5.9,19.6,.304,20.1,29.2,.687,15.4,21.6,10.9,22.5,33.4,11.6,7.0,3.2,68.6
Missouri State,18,40.6,22.8,48.8,.466,6.9,18.6,.370,16.2,23.4,.690,11.4,18.7,7.9,23.2,31.1,13.9,5.7,3.2,68.6
Miami (OH),18,40.6,24.0,52.8,.454,8.1,22.1,.367,12.5,18.4,.678,15.4,15.7,9.5,24.0,33.5,13.8,5.8,4.2,68.6
Florida Atlantic ,16,40.0,23.6,54.7,.432,5.0,15.1,.332,16.3,22.9,.713,11.3,16.8,11.4,23.2,34.6,11.0,6.1,2.5,68.6
Stanford,18,40.3,23.6,54.1,.435,6.7,17.5,.381,14.7,20.8,.707,12.2,21.2,9.0,23.4,32.4,13.1,5.4,2.7,68.5
Loyola (IL),18,40.6,23.4,52.7,.445,5.9,17.5,.337,15.7,22.8,.688,10.6,18.1,9.4,22.7,32.1,12.7,6.8,3.0,68.4
Indiana,18,40.3,24.2,54.9,.440,5.8,18.8,.311,14.2,19.3,.735,11.3,18.9,8.9,21.2,30.1,10.2,7.2,4.8,68.3
Elon,16,40.3,24.6,56.9,.433,5.4,16.5,.326,13.7,19.6,.700,10.8,17.9,10.5,21.3,31.8,10.6,5.7,2.1,68.3
Western Michigan,18,40.8,23.6,57.3,.411,6.9,22.1,.315,14.2,19.1,.744,13.3,21.0,11.4,19.2,30.6,12.2,8.7,3.2,68.3
St. John's,18,41.1,23.3,55.6,.419,5.9,18.1,.325,15.8,22.6,.700,13.3,19.2,10.7,24.1,34.7,12.8,5.9,3.3,68.2
James Madison,16,40.3,22.3,53.0,.421,6.8,19.2,.354,16.8,23.0,.728,11.8,19.2,11.0,23.9,34.9,10.8,4.7,3.1,68.2
San Francisco,18,40.6,23.1,55.2,.419,6.3,19.2,.328,15.7,21.8,.718,9.9,20.7,9.4,22.4,31.8,10.2,5.6,2.9,68.2
Ohio,18,41.1,23.6,56.3,.419,5.1,16.2,.315,15.7,21.9,.716,12.2,16.3,11.7,22.9,34.7,11.3,7.5,2.0,68.1
Loyola (MD),18,40.3,23.4,51.5,.454,6.8,16.8,.407,14.4,19.4,.742,13.6,17.4,10.1,23.1,33.1,14.0,5.7,3.8,68.0
Texas Tech,18,40.3,22.8,51.3,.445,5.7,18.7,.304,16.7,22.4,.743,10.1,17.9,9.7,19.3,29.0,11.7,5.9,4.0,68.0
Florida Gulf Coast,18,40.0,23.3,57.4,.405,7.7,21.8,.355,13.7,20.6,.665,12.6,18.8,10.6,22.2,32.8,12.6,6.1,2.8,67.9
Tulane,16,40.0,23.2,54.4,.426,5.8,17.6,.330,15.8,22.9,.689,10.3,19.6,11.9,22.7,34.6,13.2,6.6,2.9,67.9
Dayton,16,40.0,22.6,50.4,.449,5.8,15.9,.362,16.9,24.2,.696,12.2,19.1,9.1,21.8,30.9,12.2,4.8,4.6,67.9
Montana,20,41.2,23.8,49.8,.477,5.0,14.8,.342,15.3,21.9,.699,12.1,20.1,9.7,20.6,30.2,10.3,4.8,2.8,67.8
Kent State,18,40.5,22.2,50.9,.436,5.3,14.9,.354,18.2,26.1,.699,13.5,16.2,9.7,24.0,33.7,12.2,6.3,3.6,67.8
Georgia Tech,18,40.3,24.1,54.0,.447,5.7,16.4,.346,13.9,19.4,.714,9.1,15.7,9.1,23.1,32.2,12.2,5.6,3.4,67.8
Louisiana-Monroe ,18,40.8,23.8,55.5,.428,6.8,20.3,.337,13.4,20.4,.655,10.1,17.2,10.9,23.4,34.3,12.6,6.6,3.2,67.8
Colgate,18,40.6,24.4,52.0,.469,6.7,18.1,.371,12.2,17.2,.709,10.5,15.3,7.6,21.4,29.0,11.9,5.5,2.2,67.7
Kentucky,18,40.8,23.2,55.7,.417,4.9,15.4,.317,16.3,22.8,.717,11.4,20.6,10.2,20.1,30.3,10.6,5.4,3.6,67.7
Binghamton,16,40.9,22.2,49.4,.450,7.5,19.4,.387,15.6,22.2,.702,14.5,19.4,8.9,24.0,32.9,14.3,7.2,2.9,67.6
La Salle,16,40.6,24.3,56.4,.431,4.8,14.8,.326,14.2,19.5,.728,11.9,16.6,11.0,24.5,35.5,13.4,6.4,4.9,67.6
Utah State,18,40.3,23.7,55.9,.424,6.8,20.3,.334,13.3,18.5,.721,7.5,15.7,9.1,22.8,31.9,11.8,4.6,4.6,67.6
Alabama,18,40.0,22.0,52.8,.416,5.6,17.9,.311,17.9,23.8,.755,11.9,18.6,11.3,23.1,34.3,11.6,5.2,4.7,67.5
Brown,14,40.7,23.3,57.6,.404,5.5,18.6,.295,15.4,22.9,.672,11.3,18.8,11.2,25.6,36.8,11.9,5.1,4.6,67.4
Morgan State,16,41.2,22.9,57.2,.401,5.1,15.8,.324,16.4,24.6,.665,13.4,21.6,12.2,23.2,35.5,10.7,6.4,3.4,67.4
East Carolina,16,40.0,25.2,55.5,.454,6.1,20.1,.304,10.9,16.8,.647,11.7,17.4,12.2,24.0,36.2,15.3,6.0,3.8,67.4
San Diego,18,40.0,24.3,52.7,.462,6.2,16.4,.380,12.4,17.6,.709,10.7,18.1,9.6,21.8,31.4,12.7,6.0,2.9,67.3
Illinois State,18,40.8,21.9,52.3,.419,7.6,20.0,.378,15.9,22.5,.706,13.7,17.4,9.6,24.8,34.4,14.0,5.5,3.1,67.3
Villanova,18,41.1,22.7,53.9,.422,6.4,17.6,.366,15.4,20.7,.743,12.9,19.3,9.3,21.7,31.0,12.9,5.5,1.9,67.3
Bethune-Cookman,16,40.6,22.1,49.8,.445,5.7,16.5,.345,17.3,24.6,.705,13.9,18.0,11.6,22.9,34.5,12.1,6.1,4.8,67.2
Long Beach State,16,40.0,24.1,55.8,.431,6.4,18.4,.349,12.6,19.1,.659,12.6,17.2,11.1,21.6,32.7,12.0,5.4,3.6,67.1
Florida State,18,40.0,23.3,56.4,.413,6.4,19.3,.334,14.0,20.1,.698,10.8,19.9,13.2,20.4,33.6,11.7,6.1,3.8,67.0
Jackson State,18,40.6,21.6,50.5,.427,6.3,17.9,.351,17.6,26.6,.662,14.4,19.1,9.7,22.2,31.9,10.3,7.6,3.3,67.0
UNLV,18,40.6,24.7,60.0,.412,6.1,18.4,.328,11.4,16.2,.705,8.9,19.2,10.9,23.4,34.3,12.2,4.3,4.2,66.9
Saint Joseph's,16,40.0,24.0,57.9,.415,6.9,19.2,.360,12.0,17.2,.698,10.8,18.0,10.1,22.4,32.5,13.6,7.3,2.1,66.9
South Dakota State,14,40.0,22.8,51.4,.443,5.4,17.0,.319,15.9,21.2,.751,10.1,20.4,5.4,22.0,27.4,10.8,5.7,2.3,66.9
Northern Arizona,20,40.2,22.4,49.5,.454,7.5,18.1,.414,14.5,20.3,.714,11.5,17.4,7.3,19.9,27.2,10.8,5.2,2.4,66.9
Saint Mary's,18,40.3,24.1,51.9,.463,4.4,12.9,.345,14.3,19.4,.737,11.0,20.1,8.7,21.6,30.3,11.7,5.4,3.9,66.9
USC Upstate,18,40.5,22.3,54.4,.411,7.2,22.2,.326,15.0,20.9,.718,12.9,19.0,10.2,21.2,31.3,12.3,6.7,2.4,66.9
Drexel,16,40.9,22.2,51.2,.435,5.5,16.4,.335,16.9,24.5,.691,10.9,18.7,10.3,23.7,34.0,9.7,3.6,3.7,66.9
George Washington,16,40.0,23.4,57.0,.410,6.2,21.0,.295,13.9,20.9,.668,12.1,21.5,10.5,22.5,33.0,12.5,6.9,3.4,66.9
Wisconsin,18,40.0,25.3,57.6,.440,4.9,14.1,.348,11.3,14.9,.755,9.3,19.7,9.4,23.3,32.7,10.3,4.2,3.0,66.8
Utah,18,40.8,23.7,54.4,.435,5.8,16.4,.353,13.7,20.4,.668,13.3,18.6,10.2,21.5,31.7,11.6,6.3,3.6,66.8
Weber State,20,40.8,23.9,55.2,.433,4.4,12.6,.351,14.3,20.2,.706,9.2,20.4,8.3,19.4,27.7,10.6,5.5,1.8,66.6
New Mexico State,16,40.3,24.1,59.7,.404,4.6,13.3,.343,13.7,18.2,.753,11.5,23.3,10.9,19.0,29.9,9.8,5.2,2.2,66.5
VCU,16,40.6,23.8,56.1,.423,4.1,15.2,.272,14.8,22.2,.663,17.1,19.2,11.4,26.4,37.8,10.8,6.5,5.1,66.4
Michigan,18,40.3,24.4,53.6,.456,5.8,18.3,.316,11.7,15.9,.732,10.4,16.9,8.9,20.1,29.1,11.9,5.1,2.5,66.3
Buffalo,18,40.0,24.2,56.2,.431,5.9,19.2,.310,11.9,17.4,.684,13.8,19.5,10.3,21.3,31.6,12.4,6.5,2.8,66.3
Richmond,16,40.3,23.5,55.5,.423,5.2,16.2,.319,14.1,20.2,.694,11.4,19.2,11.6,26.6,38.2,10.6,5.2,4.0,66.2
Michigan State,18,40.8,21.6,51.4,.419,6.9,19.0,.363,16.2,22.7,.714,11.5,17.1,8.4,21.7,30.1,10.9,6.2,2.9,66.2
Southern Illinois,18,40.3,22.4,49.4,.454,7.0,19.7,.356,14.3,19.8,.723,11.8,19.8,9.0,20.0,29.0,13.1,5.6,3.6,66.2
Towson,16,40.3,22.8,58.2,.392,5.4,19.2,.282,15.1,22.8,.663,7.6,21.8,12.8,20.4,33.1,10.4,3.9,3.9,66.2
Navy,18,40.5,21.8,48.2,.453,7.1,19.1,.372,15.2,20.3,.749,13.4,16.7,8.6,24.8,33.3,12.6,6.3,3.5,66.0
Western Illinois,14,40.3,22.0,49.7,.443,5.8,16.1,.358,16.1,21.3,.758,10.2,18.4,7.5,21.1,28.6,11.7,7.6,2.6,65.9
Duke,18,40.3,23.9,52.0,.460,3.7,10.8,.345,14.2,21.4,.663,12.0,18.2,10.3,22.1,32.4,9.8,4.7,3.6,65.8
UMass Lowell,16,40.3,24.1,55.3,.435,5.7,18.9,.300,11.9,17.4,.685,12.0,19.6,11.6,22.8,34.4,15.1,6.1,2.9,65.8
Northeastern,16,40.9,23.3,54.9,.424,6.6,18.9,.347,12.5,18.0,.694,10.4,18.8,10.1,23.2,33.4,11.1,6.2,4.4,65.7
Virginia Tech,18,40.8,23.0,55.0,.418,7.8,23.0,.341,11.8,18.0,.654,8.2,16.5,10.2,23.4,33.6,13.7,5.8,3.7,65.6
Alabama A&M ,18,40.8,21.1,51.9,.406,4.3,13.6,.314,19.2,28.3,.680,13.9,20.8,11.4,23.2,34.7,8.1,6.7,2.3,65.6
Alcorn State,18,40.6,22.3,53.3,.419,5.7,16.7,.342,15.1,21.9,.689,12.6,17.2,10.6,21.9,32.6,10.0,4.3,2.6,65.5
Indiana State,18,40.0,22.6,52.6,.430,5.6,16.4,.339,14.6,22.2,.657,10.7,19.2,8.4,24.2,32.6,11.8,6.5,2.9,65.4
Pittsburgh,18,41.4,21.9,51.2,.427,6.4,18.1,.353,15.2,21.3,.715,12.0,19.1,9.3,20.3,29.7,12.4,5.3,4.6,65.4
Texas A&M-CC,18,40.3,22.7,52.2,.435,5.1,16.0,.319,14.9,22.1,.673,12.7,20.1,10.4,19.0,29.4,11.7,4.9,4.3,65.3
Columbia,14,40.7,22.1,49.9,.443,5.4,14.6,.368,15.8,22.7,.695,10.9,19.5,7.6,21.4,28.9,10.4,5.2,3.1,65.3
UNC Wilmington,16,40.9,22.0,51.7,.426,6.3,18.9,.333,14.9,22.5,.664,10.5,15.6,9.9,25.4,35.3,10.3,6.4,3.6,65.2
Robert Morris,16,40.3,24.2,55.4,.438,7.1,22.0,.324,9.6,14.1,.680,13.5,17.3,9.4,22.6,31.9,14.2,4.8,3.9,65.2
Georgia State,18,40.6,22.4,55.7,.403,6.9,22.0,.313,13.4,19.8,.677,13.7,18.7,11.7,23.4,35.2,11.0,3.7,2.3,65.2
Arkansas-Pine Bluff ,18,40.0,21.8,50.4,.432,6.1,18.2,.332,15.6,23.1,.673,15.5,19.3,9.3,23.1,32.4,12.8,6.8,3.6,65.2
UC Santa Barbara,16,40.6,22.4,55.8,.402,6.5,19.2,.339,13.8,20.6,.667,9.8,19.6,10.3,20.7,31.0,13.1,5.1,2.2,65.1
Norfolk State,16,40.3,21.7,55.4,.391,5.8,20.0,.291,15.9,22.4,.708,12.8,19.9,11.5,21.1,32.6,10.1,5.5,3.4,65.1
Delaware State,17,40.6,22.2,51.9,.428,5.6,18.3,.305,14.9,20.6,.724,11.5,18.4,11.9,21.4,33.2,11.9,5.5,3.5,65.0
Boston University,18,40.3,23.6,55.0,.429,6.8,19.3,.352,10.9,15.8,.691,13.4,16.9,9.4,23.4,32.9,12.5,5.0,3.2,64.9
Wagner,16,40.3,22.0,57.9,.380,5.9,20.2,.293,15.0,21.7,.692,13.2,17.6,11.8,22.4,34.2,9.6,6.8,3.9,64.9
Texas State,18,40.3,21.5,49.4,.435,6.4,16.2,.395,15.3,21.6,.709,12.2,16.1,8.7,21.7,30.3,10.6,6.4,2.6,64.7
Saint Peter's,20,40.0,22.3,54.0,.413,5.8,17.9,.324,14.2,20.6,.689,11.2,19.1,10.7,23.1,33.8,11.7,6.0,3.4,64.5
Bradley,18,40.0,20.8,47.6,.436,6.8,19.5,.350,16.1,22.3,.721,13.0,17.3,9.1,24.1,33.2,12.3,5.3,3.5,64.5
Valparaiso,16,40.0,21.8,54.3,.400,6.1,18.8,.322,14.9,21.3,.698,10.4,19.4,10.3,20.3,30.6,13.1,6.4,3.3,64.4
Illinois,18,40.3,22.2,51.0,.435,6.3,18.2,.349,13.7,18.9,.721,11.8,16.5,9.2,25.3,34.5,10.9,5.6,4.0,64.3
Georgia,18,40.6,21.1,54.3,.388,5.7,19.2,.299,16.5,23.9,.691,10.1,21.6,10.2,21.6,31.8,9.6,6.6,4.6,64.3
Bowling Green,18,40.0,22.0,53.3,.412,6.2,16.9,.367,14.1,20.7,.680,13.3,16.9,10.3,23.9,34.2,12.2,7.7,3.3,64.3
Davidson,16,40.3,23.1,53.8,.429,4.5,13.6,.330,13.6,19.7,.692,11.7,19.6,8.1,19.5,27.6,9.6,5.5,2.2,64.2
Cal Poly,16,40.0,22.4,49.4,.454,5.2,15.0,.346,14.1,19.3,.731,11.1,15.8,9.6,23.4,33.1,13.0,4.2,3.9,64.2
Saint Louis,16,40.6,23.1,57.8,.399,4.6,15.4,.300,13.3,19.1,.698,13.2,19.8,10.2,23.5,33.8,11.4,6.9,4.6,64.1
Vanderbilt,18,40.3,22.2,55.8,.398,6.2,19.3,.320,13.4,20.0,.672,10.1,17.1,13.2,22.7,35.9,10.8,7.2,3.6,64.1
Texas A&M,18,40.8,21.7,51.8,.418,5.3,19.1,.280,15.3,22.4,.682,12.9,16.7,11.1,25.9,37.0,11.9,5.1,5.1,63.9
Denver,14,40.0,21.6,45.1,.478,4.9,14.6,.338,15.8,22.5,.702,12.6,15.9,9.2,20.4,29.6,10.7,5.0,2.0,63.9
Hartford,16,40.3,22.2,49.3,.451,6.1,17.1,.355,13.2,18.6,.714,13.8,17.9,8.9,22.2,31.2,10.8,5.8,2.3,63.8
Southern Methodist,18,40.0,20.9,53.8,.389,6.1,19.9,.306,15.5,22.7,.682,14.4,20.2,12.1,20.3,32.4,11.8,8.9,4.0,63.5
Connecticut,18,40.3,22.1,55.3,.400,5.7,16.6,.344,13.5,20.8,.650,13.2,18.8,11.3,22.4,33.7,12.1,5.4,3.8,63.4
Akron,18,40.6,22.9,54.8,.419,4.4,15.3,.291,13.1,18.2,.722,13.2,18.4,9.8,23.3,33.2,10.4,6.4,3.1,63.4
Nebraska,18,40.0,21.5,51.8,.415,6.4,19.6,.330,13.9,20.6,.677,11.2,17.6,8.2,24.1,32.3,11.6,5.4,3.3,63.4
Northwestern,18,40.6,22.3,53.3,.419,5.5,17.1,.322,13.2,19.0,.693,10.0,17.0,10.6,26.8,37.3,12.8,6.3,3.4,63.3
Green Bay,16,40.3,23.0,56.4,.408,5.6,17.9,.315,11.7,17.1,.682,13.0,19.2,10.9,20.6,31.5,11.8,5.8,3.0,63.3
Old Dominion,16,40.0,20.6,49.4,.418,6.4,17.6,.362,15.6,22.4,.696,13.4,18.6,10.5,22.1,32.6,11.6,6.6,3.5,63.2
Albany,16,40.9,22.0,52.8,.417,7.2,20.6,.352,12.0,15.6,.768,12.7,19.8,8.6,20.2,28.8,12.4,6.8,3.1,63.2
New Mexico,18,40.6,21.9,57.1,.384,6.9,20.0,.347,12.3,17.3,.712,9.6,18.9,9.7,22.2,31.9,11.3,5.1,2.6,63.2
North Dakota State,14,40.0,21.0,50.4,.416,6.8,17.0,.399,14.4,18.2,.788,11.8,16.8,6.6,19.6,26.3,11.2,5.0,1.8,63.1
Mercer,18,40.6,21.2,53.3,.398,6.2,20.6,.303,14.4,21.3,.677,13.8,18.6,9.8,21.7,31.5,11.3,5.6,2.9,63.1
Yale,14,40.4,21.0,50.6,.415,5.9,19.4,.306,15.1,21.6,.696,12.1,23.6,8.1,21.1,29.1,10.7,5.9,3.2,63.0
Cleveland State,16,40.3,21.3,50.9,.418,6.2,18.5,.338,14.1,19.8,.712,12.1,16.1,9.2,20.6,29.9,12.7,4.9,3.4,62.9
Utah Valley,16,40.3,22.9,54.8,.419,5.4,17.8,.305,11.6,18.1,.640,9.6,18.8,9.6,23.0,32.6,11.1,5.1,2.9,62.9
Louisiana Tech,16,40.0,22.1,52.8,.418,4.2,14.9,.282,14.6,22.4,.651,16.2,20.2,10.0,25.2,35.2,10.8,5.5,3.4,62.9
Wofford,16,40.3,22.8,48.5,.469,4.4,12.3,.360,12.9,19.3,.667,12.4,17.0,7.6,22.4,30.0,9.7,4.9,3.1,62.8
Charleston,16,41.0,20.9,50.8,.411,4.7,13.9,.338,16.4,25.1,.653,8.9,15.3,8.9,21.5,30.4,8.2,6.3,3.7,62.8
Ohio State,18,40.6,22.8,52.8,.432,5.4,17.1,.316,11.8,16.2,.732,13.8,18.6,9.3,23.9,33.2,10.5,4.2,3.6,62.8
Bucknell,18,40.0,22.7,54.7,.415,5.7,16.7,.339,11.6,18.1,.641,9.5,16.3,8.2,22.9,31.1,11.0,5.9,4.6,62.7
Tulsa,16,40.6,20.9,54.2,.386,5.6,17.4,.319,15.2,22.6,.673,14.8,21.2,10.1,23.4,33.4,9.8,6.1,3.4,62.6
Southern Mississippi,16,40.0,21.0,49.4,.425,7.9,23.0,.345,12.6,19.7,.641,15.6,20.2,9.6,19.1,28.7,14.4,5.3,3.1,62.6
Princeton,14,40.7,21.9,52.8,.415,4.4,14.6,.299,14.3,19.4,.738,12.6,17.9,8.5,23.5,32.0,11.6,6.4,3.9,62.5
Louisville,18,40.0,21.0,52.8,.398,4.3,15.7,.273,16.0,22.2,.720,16.9,19.8,11.6,22.8,34.4,11.6,4.9,3.1,62.3
New Hampshire,16,40.3,20.6,52.1,.394,5.4,17.1,.315,15.7,21.0,.747,10.6,16.3,9.5,23.7,33.2,9.6,6.1,2.4,62.2
Northern Illinois,18,41.1,20.0,48.8,.410,5.7,18.0,.315,16.3,25.1,.648,14.1,20.2,9.6,21.1,30.7,9.7,7.5,4.0,61.9
Wright State,16,40.0,20.8,48.8,.426,4.5,14.8,.304,15.9,20.9,.758,14.6,19.8,8.0,22.8,30.8,11.1,5.9,3.4,61.9
Wyoming,18,40.8,21.7,51.8,.419,5.9,18.2,.324,12.5,17.6,.710,10.5,18.9,10.6,22.7,33.3,9.8,4.0,2.6,61.8
Stony Brook,16,40.0,20.8,49.4,.422,7.2,20.8,.349,12.9,19.4,.666,13.6,19.3,7.7,20.2,27.9,12.7,6.7,3.0,61.8
Stephen F. Austin,18,40.0,20.9,46.0,.455,4.1,11.4,.356,15.8,23.0,.688,15.9,19.3,7.4,18.8,26.2,11.1,5.1,3.3,61.8
Gonzaga,18,40.0,20.8,54.0,.385,5.4,16.9,.322,14.6,20.5,.710,12.4,19.4,9.4,21.4,30.8,10.2,6.0,3.2,61.6
Holy Cross,18,40.0,22.7,51.6,.440,6.3,16.2,.387,9.7,13.7,.711,11.4,18.4,8.2,20.7,28.9,12.6,4.6,3.1,61.4
UTEP,16,40.0,21.2,55.5,.382,5.8,20.2,.287,13.1,20.4,.644,10.9,20.6,12.4,19.9,32.3,10.4,6.4,2.4,61.3
Tennessee,18,40.3,21.8,53.9,.405,5.4,15.8,.340,11.9,16.6,.719,9.9,18.5,8.8,20.2,29.0,9.8,6.0,3.7,61.0
Clemson,18,41.4,22.4,52.1,.430,5.0,15.7,.318,11.0,16.4,.669,10.8,16.7,10.8,22.1,32.9,11.7,5.4,2.6,60.8
Arizona,18,40.8,21.2,53.6,.395,4.3,12.9,.330,13.6,19.4,.697,13.2,18.6,9.4,22.8,32.2,9.8,5.1,3.4,60.2
San Diego State,18,40.3,22.1,52.5,.420,5.3,17.2,.306,10.6,15.3,.688,13.1,20.0,9.0,22.6,31.6,10.7,4.1,4.2,59.9
Savannah State,16,40.9,19.8,52.1,.380,3.8,14.7,.260,16.2,23.1,.702,15.7,19.4,12.3,20.4,32.8,9.2,7.3,3.8,59.8
Cincinnati,18,40.0,21.5,53.3,.403,4.9,16.9,.289,11.8,17.4,.678,13.1,18.7,10.9,21.2,32.1,12.1,5.1,3.7,59.7
Miami (FL),18,40.6,20.7,50.9,.407,6.8,19.0,.357,11.3,16.6,.682,9.2,15.9,10.5,21.2,31.7,11.4,4.5,3.2,59.6
American University,18,40.0,20.4,49.1,.416,5.2,14.8,.350,13.3,18.7,.709,12.1,18.3,8.7,18.4,27.1,9.9,7.2,2.4,59.2
Southern,18,40.0,19.4,53.8,.361,4.9,17.6,.278,15.3,22.9,.667,13.2,18.7,10.0,21.2,31.2,7.5,5.4,2.7,59.1
