Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Baylor,16,40.3,23.8,54.8,.434,6.5,19.2,.339,13.9,19.6,.707,12.6,17.9,11.3,19.3,30.6,12.5,8.2,3.0,68.2
Rice,16,40.9,21.6,48.6,.445,7.2,19.2,.375,17.8,23.4,.760,14.0,19.2,7.9,22.7,30.6,12.7,6.6,4.0,68.2
San Diego,14,40.4,23.7,52.1,.455,4.6,14.2,.327,16.0,22.2,.720,11.6,17.1,10.8,24.2,34.9,13.6,7.8,3.8,68.1
Drake,18,40.3,24.3,53.6,.454,5.6,17.3,.325,13.7,17.8,.766,12.4,18.8,8.9,24.7,33.6,12.7,6.2,2.2,67.9
Arkansas-Pine Bluff ,18,40.8,22.2,50.8,.438,5.7,15.3,.370,17.8,28.6,.625,15.2,19.3,10.1,23.4,33.5,14.5,7.4,3.7,67.9
Marshall,16,40.3,24.5,54.6,.449,4.7,16.2,.290,14.2,21.9,.651,10.8,21.4,9.2,20.9,30.1,11.4,5.5,3.5,67.9
Louisiana Tech,16,40.0,22.9,51.2,.448,5.9,17.3,.339,16.2,23.2,.698,12.7,17.8,8.3,23.7,32.1,12.9,8.7,3.1,67.9
Auburn,16,40.3,22.1,51.2,.431,6.5,20.6,.315,17.2,24.4,.708,15.2,18.5,10.8,23.4,34.2,13.4,6.9,5.9,67.9
Stanford,18,40.0,24.2,52.6,.460,6.4,17.1,.377,12.9,19.6,.660,13.3,17.6,8.7,22.5,31.2,12.8,5.9,2.8,67.8
Mercer,21,41.0,23.4,54.2,.432,5.4,17.1,.314,15.5,22.5,.689,14.6,21.7,10.5,23.8,34.2,11.3,7.0,3.1,67.7
Holy Cross,14,40.4,24.1,59.0,.408,5.8,19.8,.292,13.8,18.9,.731,8.7,18.3,9.1,22.4,31.5,12.7,5.0,3.6,67.7
Siena,18,40.0,24.7,58.2,.424,6.9,19.8,.347,11.3,16.6,.681,12.5,18.3,9.9,22.2,32.1,13.1,7.8,5.4,67.5
Loyola (MD),18,40.3,24.7,53.8,.458,4.9,13.4,.364,13.4,19.9,.674,13.6,17.7,10.1,21.5,31.7,11.4,5.3,4.1,67.4
Western Carolina,18,40.0,23.7,53.8,.441,5.2,17.9,.289,14.8,21.8,.679,15.7,16.8,10.0,24.7,34.7,11.2,6.3,2.7,67.4
Connecticut,18,41.1,24.7,59.7,.413,5.7,17.9,.316,12.4,18.6,.668,10.8,17.6,12.1,23.3,35.4,13.6,6.4,3.8,67.4
Kansas State,16,40.0,22.2,51.3,.434,5.2,14.6,.355,17.7,24.5,.722,14.6,21.6,9.1,19.4,28.4,11.2,7.1,3.5,67.4
Kent State,16,40.6,24.2,57.6,.421,5.9,17.8,.331,13.0,18.9,.686,14.4,18.1,11.6,22.8,34.4,13.8,5.6,4.4,67.4
UCF,16,40.0,24.0,54.9,.437,6.6,17.5,.379,12.8,18.8,.680,11.3,18.8,11.1,21.2,32.4,13.4,6.9,3.2,67.4
Howard,16,40.0,22.9,53.1,.431,6.8,19.9,.342,14.8,23.2,.636,12.9,19.6,10.8,23.0,33.8,13.6,7.8,4.7,67.3
Michigan State,18,40.8,23.4,52.7,.445,6.4,16.8,.380,13.9,19.7,.706,9.8,17.0,7.9,21.0,28.9,12.9,5.7,3.2,67.2
Evansville,18,40.0,22.6,50.0,.451,7.1,20.0,.356,14.9,21.3,.702,14.1,21.2,8.4,24.3,32.7,14.0,5.5,4.1,67.2
Pennsylvania ,14,41.8,23.4,52.4,.447,7.1,19.6,.361,13.2,17.5,.755,13.2,17.2,7.4,21.8,29.1,14.5,6.7,3.5,67.1
Colorado State,16,40.0,23.2,54.3,.428,6.0,19.0,.316,14.6,20.1,.729,12.7,19.1,8.7,22.2,30.9,13.4,6.2,3.5,67.1
Jacksonville State,18,40.6,22.6,46.7,.483,4.7,12.7,.373,17.3,23.8,.725,15.4,16.9,9.4,20.8,30.2,13.6,7.6,2.7,67.1
Loyola (IL),18,40.3,24.9,55.0,.454,6.2,17.5,.356,10.9,16.7,.654,12.3,17.3,9.9,21.7,31.6,13.3,6.2,3.0,67.1
New Mexico,16,40.3,23.6,53.6,.439,6.9,18.4,.373,12.9,19.2,.674,11.8,20.9,7.8,21.0,28.9,13.4,6.6,3.6,66.9
Notre Dame,18,40.3,24.4,56.9,.429,7.1,18.6,.383,10.9,14.8,.734,10.1,19.1,9.8,20.5,30.3,13.3,5.4,3.1,66.9
Massachusetts,16,40.3,21.9,57.5,.380,7.7,24.6,.312,15.4,22.6,.682,10.3,17.9,11.7,23.0,34.8,13.8,6.9,4.0,66.9
N.J.I.T.,12,40.4,21.6,53.1,.407,6.5,20.5,.317,17.2,25.6,.671,15.0,19.7,9.1,26.0,35.1,13.4,4.7,4.0,66.8
Niagara,18,40.0,23.1,52.9,.435,5.9,17.4,.342,14.8,22.1,.670,16.2,18.8,11.6,25.8,37.4,14.5,7.3,3.8,66.8
Eastern Washington,16,40.6,21.8,48.5,.448,5.0,14.5,.345,18.3,25.2,.727,13.4,19.3,8.8,22.6,31.3,12.6,5.8,3.9,66.8
Valparaiso,18,41.1,23.1,54.5,.423,5.6,16.9,.331,15.0,21.6,.696,13.8,19.5,10.0,21.6,31.6,11.3,6.4,3.5,66.7
Seton Hall,18,40.0,23.9,54.6,.437,5.0,16.2,.308,13.9,21.7,.642,13.6,15.9,11.3,24.8,36.2,12.7,5.8,4.4,66.7
Yale,14,41.1,24.2,57.9,.419,5.1,14.6,.353,13.1,18.1,.724,10.6,19.3,9.6,24.1,33.6,11.3,5.4,4.1,66.7
Michigan,18,40.3,24.2,51.9,.465,6.7,18.7,.360,11.6,16.6,.699,10.4,16.2,8.8,22.9,31.7,14.4,3.9,2.6,66.7
Nebraska,16,40.3,22.3,51.4,.434,7.2,18.5,.392,14.8,21.1,.698,12.3,17.2,8.1,21.5,29.6,12.1,5.6,3.2,66.6
Northern Arizona,16,40.6,23.8,55.6,.429,6.4,18.2,.351,12.6,19.2,.658,12.9,17.8,9.8,21.0,30.8,11.9,5.8,3.2,66.6
North Carolina,16,40.0,24.8,62.1,.399,7.2,21.9,.328,9.9,15.2,.648,12.7,19.1,11.0,23.4,34.4,11.9,7.3,3.8,66.6
Delaware,18,40.6,23.7,55.0,.430,4.6,14.7,.311,14.6,20.1,.729,8.9,17.8,10.2,24.4,34.6,10.9,5.5,3.1,66.5
Georgia,16,40.9,23.4,57.9,.403,5.8,18.5,.314,13.9,20.6,.675,10.1,16.6,10.3,20.4,30.7,9.0,7.0,4.0,66.4
Texas-San Antonio,16,40.0,22.8,54.9,.415,6.7,20.8,.322,14.2,20.3,.698,14.1,20.8,10.9,23.1,34.0,12.4,5.5,3.4,66.4
Binghamton,16,40.3,23.9,54.6,.437,7.7,20.1,.382,10.9,15.8,.690,10.2,15.1,10.6,23.1,33.7,11.6,5.6,3.6,66.3
Southern Illinois,18,40.3,22.2,48.7,.455,5.9,14.9,.394,16.1,21.7,.739,11.7,17.4,7.7,23.0,30.7,11.6,5.8,2.7,66.3
Maine,16,40.6,24.1,56.8,.424,7.9,20.9,.376,10.2,16.4,.626,10.2,16.4,9.9,20.9,30.9,13.6,4.8,2.7,66.2
Winthrop,18,41.1,22.1,53.1,.417,5.6,16.8,.330,16.5,23.8,.692,15.6,18.9,10.0,24.5,34.4,11.4,6.8,4.1,66.2
Virginia Tech,16,40.0,23.6,55.2,.428,6.6,20.4,.325,12.2,17.2,.709,12.3,18.8,9.5,21.3,30.8,13.3,4.7,4.2,66.1
Idaho,16,40.5,23.4,57.2,.409,5.8,19.5,.298,13.4,19.1,.702,12.6,15.9,11.8,20.5,32.3,11.2,7.6,3.2,66.1
St. John's,18,40.0,22.8,51.3,.445,7.8,20.9,.372,12.6,18.9,.665,15.2,19.7,8.9,20.9,29.8,15.2,6.6,3.9,66.1
Furman,18,40.3,23.2,53.3,.436,5.8,17.4,.334,13.7,20.0,.686,11.3,20.1,10.5,22.2,32.7,11.9,5.1,1.7,66.0
Southern,18,40.3,24.3,57.3,.423,5.1,18.8,.271,12.4,19.8,.629,13.3,17.8,12.2,25.8,38.0,13.3,8.6,3.4,66.0
Eastern Illinois,18,40.3,22.2,52.0,.426,6.9,19.3,.357,14.8,21.2,.698,12.6,17.3,10.4,20.3,30.7,13.9,6.9,3.4,66.0
Cleveland State,18,40.0,22.6,53.1,.425,5.6,16.3,.340,15.3,22.9,.666,13.0,18.5,9.9,20.5,30.4,12.8,5.3,3.6,65.9
Canisius,18,40.0,22.9,56.5,.405,5.6,15.9,.352,14.6,20.8,.701,12.3,14.7,12.4,22.1,34.5,12.9,5.9,2.8,65.9
Tennessee State,18,40.8,23.7,54.2,.438,5.9,18.3,.324,12.6,19.4,.646,13.6,18.9,10.5,20.8,31.3,12.3,5.2,2.8,65.9
Memphis,16,40.3,22.4,54.4,.413,5.5,17.4,.315,15.5,23.3,.665,13.5,17.4,11.1,21.6,32.7,12.2,7.3,3.8,65.9
Liberty,18,40.6,23.6,55.7,.424,5.8,17.4,.332,12.8,21.0,.611,13.4,18.9,10.0,20.9,30.9,12.3,7.0,3.7,65.8
Long Beach State,16,40.0,23.8,56.1,.424,6.0,18.6,.323,12.3,17.7,.696,13.4,19.7,8.6,21.2,29.8,11.2,7.0,2.6,65.8
UNC Asheville,18,40.3,22.5,55.8,.403,6.2,18.2,.341,14.6,21.6,.675,16.2,19.9,12.1,21.6,33.7,12.3,7.9,3.2,65.8
VCU,18,40.6,24.3,52.3,.465,5.5,14.5,.379,11.6,16.7,.694,13.8,18.6,10.4,22.6,33.1,13.8,5.5,3.4,65.8
Butler,18,40.6,23.4,52.4,.448,7.2,19.6,.366,11.7,18.6,.632,11.9,18.1,7.9,20.7,28.6,11.1,5.1,2.8,65.8
Illinois State,18,40.6,22.3,50.6,.442,6.4,17.3,.373,14.8,20.7,.715,10.7,16.7,7.7,23.2,30.9,12.7,6.4,2.2,65.8
Rhode Island,16,40.3,22.5,53.9,.418,5.8,19.2,.299,15.0,21.4,.700,13.6,18.3,10.5,24.3,34.8,11.7,5.8,3.6,65.8
Minnesota,18,40.0,22.4,55.4,.404,8.4,25.0,.336,12.6,16.1,.782,8.9,18.3,10.1,19.4,29.5,14.7,6.5,3.6,65.7
Florida A&M,16,40.6,23.3,56.8,.411,5.1,16.0,.320,13.9,20.3,.686,12.8,19.7,11.5,20.5,32.1,10.5,8.1,2.5,65.7
Kentucky,16,40.3,22.9,57.5,.398,5.9,16.9,.347,14.1,18.8,.750,12.1,17.9,10.2,22.3,32.5,11.1,5.4,3.6,65.7
Louisville,18,41.1,22.4,55.6,.404,5.7,18.3,.309,15.1,20.9,.723,14.7,15.0,11.6,23.3,34.9,12.3,6.5,2.6,65.7
Quinnipiac,18,40.0,21.7,51.3,.423,6.0,16.2,.371,16.3,24.2,.672,13.4,19.8,7.9,21.7,29.6,12.9,4.8,2.8,65.6
St. Francis (NY),18,40.0,22.8,50.5,.452,4.2,13.6,.311,15.7,23.1,.682,16.4,21.3,10.3,24.7,35.0,12.4,6.3,2.9,65.6
Illinois,18,40.0,22.6,57.1,.396,6.3,21.0,.299,14.0,18.1,.773,9.0,15.7,10.5,19.9,30.4,11.9,5.4,2.8,65.5
Hampton,16,40.9,22.3,57.9,.386,6.0,18.4,.327,14.9,22.6,.659,15.1,20.3,11.7,25.7,37.4,10.1,5.0,2.8,65.5
Jacksonville,21,40.9,22.4,53.7,.417,5.5,17.3,.316,15.2,22.9,.667,15.4,20.0,10.1,21.9,32.0,11.0,7.2,3.9,65.5
Presbyterian,18,40.8,24.5,55.1,.445,5.7,16.7,.339,10.8,15.6,.693,11.2,17.4,10.3,22.8,33.2,9.7,5.9,3.1,65.4
Dayton,16,40.0,22.4,52.9,.424,5.8,18.6,.313,14.8,21.4,.690,12.2,16.9,8.8,23.7,32.4,11.9,5.2,3.7,65.4
Air Force,16,40.3,22.3,52.9,.422,8.1,25.1,.322,12.7,18.2,.698,11.6,17.0,11.0,22.9,33.9,14.5,5.5,3.3,65.4
Buffalo,16,40.6,22.7,50.7,.448,5.3,14.7,.362,14.7,21.1,.695,14.7,16.4,8.8,18.8,27.6,12.7,7.0,2.1,65.4
American University,14,40.7,22.3,52.8,.422,6.4,16.9,.380,14.3,18.6,.766,9.1,19.6,6.4,20.7,27.1,11.3,6.1,1.9,65.3
Florida State,16,40.0,21.6,56.1,.385,6.9,21.5,.323,15.2,20.8,.730,14.4,18.8,10.9,22.2,33.1,11.9,6.8,4.1,65.2
Bethune-Cookman,16,41.5,22.6,50.8,.445,5.2,15.6,.336,14.8,22.7,.650,13.8,18.1,9.0,20.4,29.4,9.8,5.6,3.9,65.2
Delaware State,16,40.6,24.7,50.6,.488,5.1,14.1,.364,10.8,16.8,.642,15.2,15.4,11.5,22.9,34.4,12.6,4.7,2.7,65.2
Georgetown,18,40.0,23.0,55.4,.415,4.9,15.4,.318,14.3,20.2,.711,9.8,16.6,11.1,19.8,30.9,12.4,6.2,4.0,65.2
Georgia State,18,40.6,20.7,50.2,.413,6.1,16.9,.361,17.6,24.0,.734,13.1,15.3,9.6,22.4,32.1,12.0,6.1,3.7,65.2
Gonzaga,14,40.7,21.9,55.2,.396,7.0,18.7,.374,14.4,19.1,.754,15.2,19.9,10.0,20.4,30.4,10.3,5.9,2.4,65.1
Akron,16,40.0,22.8,54.1,.421,5.6,16.6,.340,13.9,20.3,.683,12.6,17.9,9.8,23.2,33.0,11.6,6.1,1.6,65.1
Syracuse,18,40.3,23.2,57.1,.406,7.3,21.5,.339,11.5,16.8,.683,12.3,15.9,11.4,20.3,31.7,15.2,6.4,3.0,65.1
Duquesne,16,40.0,22.6,53.6,.422,5.9,17.2,.345,13.8,20.2,.684,20.0,21.1,12.5,24.5,37.0,12.3,4.8,4.0,65.0
Indiana State,18,40.8,21.1,52.1,.404,5.8,17.1,.341,17.1,23.0,.742,12.5,19.6,8.6,22.8,31.4,11.5,5.5,2.6,65.0
Ball State,16,40.0,23.7,54.2,.437,6.8,18.5,.368,10.8,16.3,.659,13.6,21.4,10.5,19.7,30.2,12.9,6.5,3.8,64.9
Tulsa,16,40.3,22.1,53.8,.412,5.2,16.9,.310,15.4,21.6,.714,11.1,20.1,8.7,20.0,28.7,10.6,6.4,3.7,64.9
Florida,16,41.2,24.6,55.6,.443,5.9,17.1,.343,9.8,14.6,.670,12.2,18.1,8.4,21.6,30.0,11.3,5.6,3.6,64.9
Weber State,16,40.0,21.4,53.5,.400,7.9,20.5,.387,14.1,20.0,.706,9.8,15.8,8.2,22.0,30.2,10.8,5.6,2.5,64.8
UC Santa Barbara,16,40.3,21.5,51.4,.418,6.8,17.3,.390,15.1,21.0,.717,12.6,16.8,9.2,20.9,30.2,13.2,5.7,2.1,64.8
Wofford,18,40.3,22.2,50.9,.435,5.3,16.7,.316,15.2,20.2,.750,13.3,19.1,8.7,19.2,27.9,9.6,5.3,2.7,64.8
UNLV,16,40.3,22.0,52.8,.417,5.6,17.8,.317,15.1,21.1,.718,14.2,18.2,8.7,22.9,31.6,11.1,5.3,2.6,64.8
Monmouth,18,40.6,22.2,54.6,.406,7.8,22.7,.342,12.5,17.9,.699,13.1,18.6,10.4,22.3,32.7,14.6,6.1,4.1,64.6
Sam Houston State,16,40.0,22.8,53.4,.427,5.4,17.4,.313,13.4,19.6,.685,13.7,19.4,9.2,20.8,29.9,14.1,5.5,2.8,64.5
Prairie View A&M,18,40.8,22.1,56.2,.393,5.4,18.3,.297,14.8,24.4,.608,14.0,18.4,11.8,26.0,37.8,10.9,6.7,4.8,64.5
Florida Atlantic ,16,40.6,22.8,54.6,.418,5.7,14.8,.386,13.2,19.8,.668,13.1,19.0,11.1,22.3,33.4,9.9,5.5,3.6,64.5
Central Connecticut State,18,40.8,23.6,57.0,.413,5.6,18.1,.308,11.8,18.6,.633,15.6,19.0,11.6,20.9,32.6,12.7,6.3,2.8,64.4
Austin Peay,18,40.8,22.8,53.5,.426,6.1,18.0,.340,12.8,19.4,.657,16.2,19.9,11.0,21.3,32.3,12.1,6.4,3.4,64.4
Gardner-Webb,18,40.3,22.3,50.4,.443,5.1,14.6,.350,14.6,20.4,.715,13.7,17.3,8.4,22.4,30.8,11.6,7.3,3.5,64.4
Purdue,18,40.0,23.7,55.2,.430,5.4,15.5,.351,11.4,15.9,.720,11.8,18.4,8.7,22.1,30.7,13.4,5.6,3.4,64.3
Penn State,18,40.0,23.3,51.1,.457,6.9,18.4,.377,10.6,14.7,.721,9.3,17.2,7.9,19.0,26.9,15.1,4.0,2.9,64.2
Tennessee,16,40.6,22.1,54.0,.410,5.5,17.5,.314,14.4,19.6,.732,13.4,16.8,10.0,22.2,32.1,10.7,6.4,5.1,64.1
UCLA,18,40.8,23.3,57.5,.406,4.8,14.3,.333,12.7,18.9,.671,11.1,18.7,10.3,20.0,30.3,12.3,6.7,2.7,64.1
Harvard,14,40.7,23.5,55.7,.422,6.6,18.0,.369,10.4,12.8,.816,11.9,19.1,8.3,18.0,26.3,11.6,6.0,2.6,64.1
George Washington,16,40.0,22.6,54.0,.418,6.8,18.2,.370,12.2,18.9,.646,12.6,18.4,10.6,20.7,31.3,13.0,5.8,3.8,64.1
Ohio State,18,40.0,24.3,52.7,.460,6.4,18.0,.355,9.1,12.2,.749,13.2,20.3,9.1,20.3,29.4,13.2,4.0,3.3,64.1
Creighton,18,40.3,23.8,55.9,.425,5.2,15.7,.329,11.3,15.8,.712,8.9,18.3,9.0,19.6,28.6,12.4,5.9,2.4,64.0
Eastern Kentucky,18,40.3,22.0,47.8,.460,5.1,14.4,.354,14.8,20.7,.715,13.2,16.4,9.6,22.0,31.7,11.8,4.9,2.8,63.9
Central Michigan,16,40.3,21.8,47.9,.454,3.9,11.9,.325,16.5,24.8,.665,14.3,18.4,8.2,25.2,33.4,10.2,5.2,3.6,63.9
Robert Morris,18,40.3,20.6,49.1,.419,7.1,19.4,.364,15.7,23.3,.673,14.3,19.0,8.5,21.1,29.6,12.1,4.7,2.7,63.8
Eastern Michigan,16,40.0,23.2,52.7,.440,5.0,14.6,.343,13.6,19.8,.687,14.1,17.8,9.8,26.1,35.9,12.7,6.6,2.7,63.8
Texas A&M,16,40.9,22.9,52.1,.439,5.6,16.2,.346,12.3,17.8,.694,12.5,19.7,9.3,20.2,29.4,11.3,5.2,4.9,63.7
Grambling State,18,40.6,21.8,52.3,.417,4.6,12.8,.355,15.4,26.3,.588,13.4,17.8,8.7,24.7,33.4,10.3,6.7,3.3,63.7
Duke,16,40.0,23.8,60.7,.392,4.4,14.8,.297,11.6,18.0,.646,12.5,19.0,12.4,23.0,35.4,11.9,5.4,3.0,63.6
UTEP,16,40.9,22.3,52.8,.423,6.7,21.4,.313,12.3,17.7,.696,14.6,18.3,9.7,23.8,33.4,13.5,5.4,3.8,63.6
Wright State,18,40.0,22.6,48.1,.469,5.6,17.2,.323,12.8,18.2,.704,14.4,17.1,8.8,22.1,30.9,11.1,4.5,3.0,63.5
Arkansas State ,16,40.0,21.9,51.8,.424,6.0,15.7,.382,13.6,19.1,.712,11.8,18.9,8.4,20.3,28.8,10.2,5.6,3.4,63.5
Coastal Carolina,18,40.0,23.0,60.6,.380,6.6,19.7,.332,10.8,15.8,.687,12.1,20.8,11.4,21.2,32.6,9.5,6.1,3.2,63.4
Richmond,16,40.0,23.5,56.5,.416,5.4,17.4,.308,11.1,15.7,.705,11.9,17.6,12.5,21.8,34.3,11.5,4.8,3.2,63.3
USC,18,40.3,21.8,52.4,.415,5.1,15.6,.324,14.7,21.2,.693,11.1,17.7,8.7,23.5,32.2,9.4,4.8,3.0,63.3
Nicholls State,16,40.3,20.9,46.6,.450,5.0,14.9,.336,16.4,23.3,.702,15.5,18.2,8.8,23.1,31.9,12.2,5.9,2.7,63.2
East Tennessee State,20,40.5,22.1,55.1,.401,6.3,19.6,.321,12.7,19.4,.653,13.6,20.9,11.6,20.4,31.9,10.9,5.2,3.5,63.2
Middle Tennessee State,16,40.6,20.2,47.6,.424,4.8,14.8,.325,18.0,27.3,.659,17.5,21.5,9.9,21.6,31.5,9.6,6.5,4.1,63.2
Mount St. Mary's,18,40.0,21.6,52.8,.409,5.2,15.4,.335,14.7,21.5,.685,14.3,19.4,10.9,20.7,31.6,11.3,6.7,2.4,63.1
Northern Iowa,18,40.0,22.7,47.9,.474,6.6,16.1,.410,10.9,15.6,.701,11.7,18.0,7.1,22.6,29.7,12.5,3.7,2.7,63.0
UAB,16,41.3,22.2,51.8,.428,5.2,15.7,.335,13.2,18.7,.706,12.1,17.2,8.7,21.3,29.9,11.3,5.5,3.2,62.9
Bucknell,14,40.4,20.9,55.2,.378,6.1,21.1,.287,15.1,21.4,.709,12.0,18.3,9.7,22.6,32.3,11.6,4.9,2.3,62.9
Alabama A&M ,18,40.3,22.1,56.1,.394,5.0,16.8,.298,13.6,22.9,.595,17.0,20.8,11.3,25.9,37.2,12.6,8.1,4.1,62.8
Hartford,16,40.9,21.9,50.1,.436,7.2,19.3,.375,11.9,16.0,.746,15.2,14.6,10.3,25.8,36.1,11.9,4.0,2.7,62.8
Morgan State,16,40.0,21.5,51.1,.421,3.9,13.4,.293,15.8,24.1,.657,14.4,21.4,9.1,20.5,29.6,10.2,7.8,4.2,62.8
Temple,16,40.3,24.0,57.0,.421,5.4,15.4,.352,9.3,14.0,.665,12.4,17.5,9.2,22.5,31.8,11.9,4.9,3.5,62.8
Clemson,16,40.0,21.4,53.4,.401,5.6,17.3,.321,14.2,19.4,.730,14.1,17.4,10.9,21.6,32.5,10.9,7.3,4.0,62.6
West Virginia,18,40.0,22.8,54.7,.417,5.0,16.9,.296,12.1,17.7,.680,11.2,19.0,11.2,20.8,31.9,11.6,7.1,3.1,62.6
Morehead State,18,40.8,21.3,50.6,.420,6.9,17.9,.384,13.2,18.7,.705,14.9,21.2,7.7,18.9,26.6,13.1,6.5,2.8,62.6
Xavier,16,40.0,21.0,53.9,.389,7.1,20.7,.341,13.4,18.9,.709,11.7,20.4,8.6,19.1,27.7,12.5,5.5,3.6,62.4
Southern Methodist,16,40.3,21.6,49.6,.436,7.1,18.2,.392,12.1,16.2,.742,13.2,15.6,9.1,18.7,27.8,11.1,6.1,2.1,62.4
Wisconsin,18,40.6,22.2,48.1,.462,5.4,14.0,.389,12.5,16.2,.771,8.3,16.2,6.8,20.1,26.8,11.1,3.2,1.9,62.4
Murray State,18,40.0,21.4,48.6,.441,4.9,13.6,.361,14.7,20.7,.710,14.1,20.3,8.7,18.0,26.7,10.6,6.4,2.5,62.3
Virginia,16,40.3,22.4,51.6,.435,5.9,17.5,.339,11.4,15.4,.740,11.8,15.3,8.2,24.9,33.1,10.6,4.9,4.8,62.2
Pacific,16,40.6,23.1,53.6,.430,6.1,17.9,.339,10.0,15.2,.658,9.6,17.1,8.8,21.0,29.8,13.4,6.4,1.6,62.2
Missouri State,18,40.0,23.1,52.2,.443,5.0,15.1,.331,10.8,15.1,.720,11.1,17.4,7.8,20.2,28.0,10.4,6.1,3.6,62.1
Northern Colorado,16,40.0,20.3,52.3,.388,7.1,21.8,.324,14.2,19.8,.718,13.4,20.1,8.8,20.9,29.7,11.6,5.2,3.3,61.9
Texas Southern,18,40.9,21.9,55.6,.395,6.2,19.1,.327,11.7,20.4,.572,16.5,21.8,11.4,21.9,33.4,13.7,7.9,2.9,61.8
Jackson State,18,40.6,19.6,48.1,.408,5.2,15.6,.332,17.3,26.9,.643,16.4,21.4,8.7,22.3,30.9,8.8,7.0,3.4,61.7
Cincinnati,18,40.3,21.4,49.7,.431,5.1,14.9,.338,13.8,20.2,.686,13.4,18.1,9.4,19.9,29.3,12.5,6.3,3.1,61.7
Alabama State,18,40.6,19.6,49.5,.396,4.6,14.1,.328,17.7,27.1,.655,16.2,22.3,11.2,20.4,31.6,10.4,6.4,2.3,61.6
Saint Louis,16,40.0,21.6,51.9,.415,4.1,11.9,.346,13.9,19.9,.701,13.1,16.2,9.5,22.6,32.1,9.9,5.8,4.4,61.2
Wichita State,18,40.8,21.3,51.6,.413,4.8,14.1,.340,13.4,19.2,.699,11.9,18.1,6.8,20.3,27.1,10.8,4.2,2.4,60.9
Alabama,16,40.3,20.6,52.0,.397,5.1,15.8,.324,14.5,21.7,.669,15.3,18.2,11.3,20.8,32.1,10.2,5.9,4.5,60.9
George Mason,18,40.0,22.0,54.7,.402,5.4,17.2,.317,11.4,16.2,.704,12.9,20.1,10.1,20.9,31.0,11.0,5.3,3.2,60.8
Montana,16,40.3,22.2,55.2,.402,5.1,15.9,.323,11.2,15.8,.708,11.8,16.8,10.6,21.1,31.6,10.4,6.3,2.9,60.7
Saint Peter's,18,40.3,20.9,55.7,.376,5.4,17.4,.310,13.2,21.0,.627,14.1,19.8,11.5,22.0,33.4,10.8,7.6,4.8,60.4
Stephen F. Austin,16,40.6,21.7,48.8,.444,4.8,16.1,.298,12.2,17.6,.691,13.1,18.4,8.4,17.5,25.9,10.9,6.8,2.6,60.4
Princeton,14,40.4,20.9,50.8,.412,4.1,13.7,.297,14.2,19.6,.726,11.1,17.0,7.0,20.6,27.6,10.1,5.8,3.6,60.1
Pittsburgh,18,40.3,20.9,53.9,.387,5.3,17.2,.306,13.0,18.9,.686,10.1,20.1,9.9,18.5,28.4,11.1,5.3,4.7,60.1
New Hampshire,16,40.9,21.5,52.4,.411,5.4,16.0,.340,11.5,17.8,.648,11.4,17.8,9.6,25.5,35.1,7.9,4.4,3.0,59.9
Boston University,16,40.3,21.5,55.8,.386,7.1,22.0,.321,9.8,14.6,.671,10.4,18.1,10.6,19.7,30.2,10.8,4.6,2.9,59.9
Fairfield,18,40.3,21.3,53.7,.398,4.6,14.6,.317,11.9,18.7,.640,14.9,17.8,10.5,20.8,31.3,9.6,7.0,4.9,59.2
San Diego State,16,40.0,21.6,55.4,.391,4.4,15.3,.286,11.6,16.7,.697,11.1,18.1,10.2,22.8,33.0,11.0,5.0,3.8,59.2
Texas,16,40.0,22.1,56.5,.390,3.9,14.4,.268,11.0,16.9,.649,11.9,21.1,10.1,21.3,31.4,9.0,4.9,2.9,59.0
Drexel,18,40.0,20.2,51.7,.391,4.3,14.2,.302,14.2,19.3,.733,9.2,18.2,7.5,22.9,30.4,9.7,4.7,5.1,58.9
Albany,16,40.6,21.0,54.9,.383,7.4,22.1,.333,9.4,14.1,.664,9.3,15.3,10.4,20.0,30.4,11.8,6.4,3.3,58.8
Stony Brook,16,41.3,19.9,51.9,.384,6.4,21.1,.302,12.2,18.2,.674,12.7,16.8,9.3,23.7,33.1,11.1,6.4,2.4,58.5
Belmont,20,40.0,20.3,50.7,.400,4.8,15.1,.316,13.2,20.9,.628,19.2,20.1,10.9,19.6,30.5,11.1,6.3,4.6,58.5
Utah State,16,40.6,20.5,53.1,.386,4.6,17.2,.268,12.0,18.7,.642,12.6,19.0,9.4,20.0,29.4,10.4,5.4,3.0,57.6
Denver,16,41.2,18.9,43.3,.436,3.3,8.5,.390,16.2,24.8,.655,12.6,18.0,7.8,20.0,27.8,7.3,5.1,3.1,57.3
Cal Poly,16,40.0,19.0,48.8,.390,4.4,16.8,.260,14.9,21.2,.702,12.9,18.0,10.2,22.4,32.6,9.8,5.8,3.6,57.2
Old Dominion,18,40.0,20.2,50.2,.402,6.6,18.1,.366,8.9,13.8,.643,10.5,17.1,8.2,18.3,26.6,12.3,4.9,3.6,55.8
Vermont,16,40.3,19.3,52.4,.368,5.4,18.8,.287,11.0,15.5,.710,12.9,18.6,9.3,19.3,28.6,8.0,5.0,3.0,55.0
